,y
1771,78.5703125
1772,120.8671875
1773,48.3828125
1774,124.5703125
1775,108.1953125
1776,183.1953125
1777,251.5
1778,205.1640625
1779,149.03125
1780,271.2421875
1781,101.21875
1782,179.9375
1783,51.59375
1784,117.84375
1785,161.015625
1786,170.328125
1787,176.4296875
1788,115.5546875
1789,101.203125
1790,128.453125
1791,102.21875
1792,272.421875
1793,194.6328125
1794,-44.3984375
1795,77.703125
1796,98.59375
1797,107.0078125
1798,77.078125
1799,64.96875
1800,174.3046875
1801,318.4140625
1802,153.1640625
1803,177.75
1804,421.9609375
1805,136.75
1806,192.125
1807,120.65625
1808,209.6875
1809,69.921875
1810,285.859375
1811,122.328125
1812,323.1953125
1813,184.203125
1814,100.953125
1815,144.9140625
1816,260.0625
1817,194.3671875
1818,413.890625
1819,165.953125
1820,233.671875
1821,205.546875
1822,86.6015625
1823,157.5390625
1824,73.4140625
1825,264.7734375
1826,93.7421875
1827,99.2734375
1828,162.171875
1829,83.328125
1830,80.3515625
1831,175.7734375
1832,131.78125
1833,116.578125
1834,118.1484375
1835,125.046875
1836,155.8984375
1837,115.078125
1838,154.515625
1839,104.8515625
1840,122.2578125
1841,114.8046875
1842,103.453125
1843,185.046875
1844,117.2734375
1845,107.0859375
1846,205.1015625
1847,110.7265625
1848,172.9609375
1849,153.7890625
1850,175.90625
1851,774.1640625
1852,197.0703125
1853,349.921875
1854,87.8203125
1855,252.25
1856,207.421875
1857,193.7890625
1858,467.921875
1859,202.0703125
1860,119.328125
1861,126.5234375
1862,146.859375
1863,35.8125
1864,148.9453125
1865,162.3515625
1866,251.6953125
1867,144.46875
1868,197.3046875
1869,103.9609375
1870,105.484375
1871,-25.6796875
1872,58.6171875
1873,160.078125
1874,147.03125
1875,59.046875
1876,110.2734375
1877,508.203125
1878,96.1953125
1879,106.6640625
1880,303.3359375
1881,219.109375
1882,45.4921875
1883,98.578125
1884,431.71875
1885,47.71875
1886,265.3828125
1887,164.9375
1888,69.3125
1889,85.0078125
1890,599.9296875
1891,138.90625
1892,230.34375
1893,205.46875
1894,77.078125
1895,111.453125
1896,37.625
1897,197.1640625
1898,233.59375
1899,398.5
1900,60.46875
1901,199.3671875
1902,79.4921875
1903,108.4921875
1904,95.8828125
1905,69.59375
1906,77.28125
1907,139.3203125
1908,110.4609375
1909,184.53125
1910,148.71875
1911,160.4140625
1912,255.3046875
1913,21.3515625
1914,58.7578125
1915,8.5703125
1916,115.96875
1917,78.796875
1918,112.046875
1919,279.3515625
1920,251.1875
1921,108.546875
1922,111.96875
1923,117.3046875
1924,202.5390625
1925,148.578125
1926,271.375
1927,191.59375
1928,62.53125
1929,67.4765625
1930,120.546875
1931,100.2734375
1932,28.3515625
1933,118.0625
1934,156.7109375
1935,121.5625
1936,204.9765625
1937,154.7109375
1938,691.046875
1939,65.5703125
1940,93.6875
1941,248.1015625
1942,367.9921875
1943,114.375
1944,297.7890625
1945,62.9921875
1946,77.7265625
1947,72.7421875
1948,57.78125
1949,74.2890625
1950,126.7265625
1951,152.2890625
1952,98.3671875
1953,61.7578125
1954,106.859375
1955,334.2578125
1956,105.0390625
1957,10.140625
1958,204.5625
1959,188.71875
1960,93.8984375
1961,178.421875
1962,124.015625
1963,284.8828125
1964,62.8046875
1965,214.9140625
1966,86.21875
1967,209.5625
1968,101.8203125
1969,72.0
1970,209.265625
1971,85.8203125
1972,115.125
1973,117.4296875
1974,252.3984375
1975,77.1171875
1976,284.359375
1977,119.03125
1978,102.3671875
1979,203.8046875
1980,156.765625
1981,175.7734375
1982,189.9375
1983,48.6484375
1984,274.5625
1985,147.9765625
1986,105.3359375
1987,244.7578125
1988,143.5546875
1989,117.7890625
1990,229.9296875
1991,150.96875
1992,231.0234375
1993,107.40625
1994,120.203125
1995,50.2421875
1996,212.7109375
1997,153.546875
1998,70.9296875
1999,201.375
2000,107.890625
2001,98.03125
2002,148.375
2003,128.0234375
2004,62.8828125
2005,206.234375
2006,314.3125
2007,93.90625
2008,270.8828125
2009,107.6015625
2010,169.5234375
2011,96.4296875
2012,120.75
2013,207.140625
2014,662.625
2015,436.859375
2016,12.2578125
2017,231.5078125
2018,317.546875
2019,302.53125
2020,103.3515625
2021,81.3984375
2022,283.875
2023,107.609375
2024,323.5625
2025,157.1328125
2026,107.7109375
2027,188.84375
2028,105.046875
2029,273.75
2030,112.625
2031,132.4375
2032,107.0234375
2033,180.1015625
2034,243.4375
2035,105.15625
2036,100.9296875
2037,109.9140625
2038,272.3671875
2039,277.84375
2040,81.9296875
2041,117.7265625
2042,151.2265625
2043,187.8984375
2044,202.8203125
2045,268.2421875
2046,118.453125
2047,104.0546875
2048,68.3046875
2049,104.2109375
2050,135.2578125
2051,260.3359375
2052,45.15625
2053,106.8984375
2054,99.1484375
2055,232.625
2056,59.5078125
2057,72.8828125
2058,7.5859375
2059,196.2890625
2060,94.25
2061,191.1640625
2062,158.7578125
2063,71.8828125
2064,90.7734375
2065,206.3203125
2066,147.875
2067,126.4140625
2068,94.609375
2069,190.953125
2070,69.1484375
2071,165.8984375
2072,208.3203125
2073,164.5546875
2074,249.3046875
2075,209.8046875
2076,182.8984375
2077,113.1484375
2078,122.3984375
2079,48.03125
2080,331.7578125
2081,98.7578125
2082,71.1953125
2083,277.453125
2084,80.6171875
2085,190.5234375
2086,115.8359375
2087,56.7109375
2088,136.046875
2089,149.9921875
2090,196.6640625
2091,91.7265625
2092,144.765625
2093,250.6015625
2094,64.65625
2095,188.15625
2096,129.2578125
2097,107.9296875
2098,211.34375
2099,80.0859375
2100,208.7109375
2101,85.5234375
2102,4.2734375
2103,119.4609375
2104,140.4921875
2105,84.515625
2106,98.609375
2107,175.1171875
2108,356.578125
2109,120.5859375
2110,88.2421875
2111,282.203125
2112,232.5859375
2113,76.5703125
2114,144.078125
2115,509.6328125
2116,119.0859375
2117,106.6640625
2118,109.0234375
2119,151.8125
2120,73.234375
2121,118.5625
2122,121.96875
2123,77.5625
2124,105.9140625
2125,25.90625
2126,83.9453125
2127,271.546875
2128,223.671875
2129,92.7109375
2130,90.890625
2131,202.3671875
2132,78.7265625
2133,134.96875
2134,104.1640625
2135,109.890625
2136,273.0546875
2137,59.25
2138,186.703125
2139,-3.609375
2140,74.328125
2141,101.3203125
2142,68.9609375
2143,90.1171875
2144,102.6640625
2145,50.859375
2146,305.1484375
2147,82.4609375
2148,114.25
2149,92.0859375
2150,253.9765625
2151,268.3203125
2152,113.1015625
2153,75.3203125
2154,118.875
2155,359.5234375
2156,323.625
2157,400.3359375
2158,116.3671875
2159,195.2421875
2160,216.5390625
2161,320.5625
2162,272.6484375
2163,191.8984375
2164,109.328125
2165,75.0078125
2166,152.484375
2167,211.46875
2168,158.4140625
2169,116.78125
2170,213.3828125
2171,57.8359375
2172,205.8203125
2173,126.34375
2174,108.8515625
2175,264.984375
2176,118.0703125
2177,114.6875
2178,236.0
2179,504.03125
2180,363.3125
2181,124.765625
2182,155.71875
2183,279.828125
2184,93.4296875
2185,192.171875
2186,235.6640625
2187,200.109375
2188,226.328125
2189,204.4296875
2190,164.5625
2191,107.671875
2192,71.8828125
2193,101.703125
2194,146.609375
2195,143.5703125
2196,114.4453125
2197,186.9453125
2198,116.0390625
2199,99.96875
2200,203.2734375
2201,122.0234375
2202,117.34375
2203,75.84375
2204,27.5625
2205,92.4375
2206,157.0859375
2207,144.0
2208,185.78125
2209,172.2734375
2210,160.640625
2211,111.328125
2212,159.7578125
2213,197.2421875
2214,75.328125
2215,156.140625
2216,114.5546875
2217,152.6171875
2218,91.859375
2219,106.9765625
2220,133.265625
2221,446.5
2222,190.9296875
2223,246.4296875
2224,106.796875
2225,119.328125
2226,188.578125
2227,82.453125
2228,116.2578125
2229,191.703125
2230,260.0546875
2231,98.375
2232,194.59375
2233,152.328125
2234,91.5234375
2235,70.0078125
2236,256.21875
2237,88.3671875
2238,200.5546875
2239,148.2890625
2240,116.953125
2241,145.6796875
2242,659.390625
2243,273.859375
2244,112.8515625
2245,112.6328125
2246,66.515625
2247,175.9609375
2248,57.2265625
2249,308.5078125
2250,86.875
2251,106.953125
2252,81.6484375
2253,97.2421875
2254,214.1953125
2255,114.03125
2256,70.546875
2257,271.5234375
2258,119.984375
2259,108.9609375
2260,127.8046875
2261,194.8046875
2262,156.5078125
2263,176.96875
2264,123.25
2265,154.9453125
2266,178.8984375
2267,260.4296875
2268,275.7265625
2269,72.546875
2270,351.3515625
2271,57.890625
2272,496.8515625
2273,128.828125
2274,106.2421875
2275,85.6484375
2276,178.5703125
2277,96.578125
2278,117.3515625
2279,184.6171875
2280,193.0859375
2281,94.671875
2282,79.515625
2283,120.90625
2284,123.8984375
2285,84.2734375
2286,194.65625
2287,118.734375
2288,245.9140625
2289,117.8984375
2290,167.515625
2291,201.1484375
2292,115.171875
2293,265.0
2294,-5.6640625
2295,101.9296875
2296,101.3125
2297,209.9453125
2298,164.0
2299,26.6640625
2300,120.3046875
2301,99.2109375
2302,226.6171875
2303,91.984375
2304,128.875
2305,81.609375
2306,152.75
2307,148.7109375
2308,111.6171875
2309,108.3359375
2310,191.8671875
2311,96.8515625
2312,250.421875
2313,35.015625
2314,192.046875
2315,163.890625
2316,170.71875
2317,204.5703125
2318,143.0625
2319,435.1796875
2320,179.953125
2321,154.7265625
2322,150.859375
2323,238.4140625
2324,121.421875
2325,399.390625
2326,-35.7265625
2327,165.140625
2328,193.9453125
2329,68.03125
2330,125.5625
2331,95.9765625
2332,128.0078125
2333,287.6015625
2334,274.453125
2335,121.671875
2336,73.2109375
2337,105.09375
2338,196.0859375
2339,104.9453125
2340,238.0
2341,116.1171875
2342,172.734375
2343,533.796875
2344,95.421875
2345,56.578125
2346,203.03125
2347,168.7734375
2348,199.921875
2349,90.9375
2350,155.8984375
2351,81.859375
2352,97.90625
2353,148.53125
2354,143.3828125
2355,65.3828125
2356,227.71875
2357,136.203125
2358,113.6796875
2359,125.4296875
2360,252.5078125
2361,57.6953125
2362,450.4140625
2363,404.2734375
2364,122.21875
2365,134.1171875
2366,113.9609375
2367,129.328125
2368,198.328125
2369,-153.390625
2370,63.5859375
2371,118.1328125
2372,-7.5546875
2373,50.8671875
2374,132.546875
2375,110.1875
2376,276.96875
2377,148.765625
2378,95.671875
2379,72.4296875
2380,166.75
2381,99.015625
2382,509.6796875
2383,71.1328125
2384,235.1640625
2385,164.40625
2386,96.5625
2387,27.109375
2388,296.5546875
2389,261.3671875
2390,146.9296875
2391,280.3125
2392,395.5859375
2393,113.1484375
2394,165.890625
2395,648.8671875
2396,67.1328125
2397,103.8828125
2398,104.2421875
2399,96.8984375
2400,62.375
2401,196.5546875
2402,113.78125
2403,450.71875
2404,89.046875
2405,142.125
2406,111.6484375
2407,114.65625
2408,425.9921875
2409,199.7578125
2410,88.421875
2411,109.484375
2412,431.953125
2413,217.2265625
2414,72.4296875
2415,275.609375
2416,90.84375
2417,431.8046875
2418,50.8046875
2419,109.328125
2420,195.3515625
2421,118.1796875
2422,276.1640625
2423,116.6953125
2424,125.890625
2425,76.8203125
2426,147.9140625
2427,8.1171875
2428,150.546875
2429,276.3125
2430,169.75
2431,325.1328125
2432,279.8984375
2433,150.7734375
2434,159.2109375
2435,290.9765625
2436,75.4140625
2437,233.9609375
2438,106.953125
2439,102.6484375
2440,146.8359375
2441,98.1875
2442,90.9921875
2443,75.3359375
2444,111.6875
2445,115.0625
2446,174.7734375
2447,391.90625
2448,66.5234375
2449,77.2109375
2450,113.5546875
2451,163.0078125
2452,72.953125
2453,263.109375
2454,68.296875
2455,99.8125
2456,131.65625
2457,224.171875
2458,88.5546875
2459,191.921875
2460,248.7109375
2461,141.3359375
2462,75.9921875
2463,105.171875
2464,38.796875
2465,159.1328125
2466,33.6640625
2467,162.578125
2468,244.2734375
2469,117.34375
2470,146.53125
2471,70.0703125
2472,79.9296875
2473,145.1796875
2474,113.5078125
2475,67.375
2476,66.640625
2477,61.390625
2478,70.3671875
2479,51.234375
2480,264.3359375
2481,182.0703125
2482,323.6796875
2483,118.59375
2484,164.203125
2485,88.859375
2486,90.4921875
2487,102.6484375
2488,280.7421875
2489,188.3203125
2490,319.2421875
2491,272.21875
2492,243.1875
2493,102.8984375
2494,200.1171875
2495,19.5625
2496,157.9921875
2497,265.3046875
2498,109.265625
2499,67.2109375
2500,66.625
2501,242.3515625
2502,190.40625
2503,86.1796875
2504,113.53125
2505,197.328125
2506,105.90625
2507,86.1171875
2508,16.71875
2509,112.3828125
2510,36.90625
2511,64.7734375
2512,282.7578125
2513,79.46875
2514,182.9609375
2515,118.21875
2516,109.171875
2517,329.828125
2518,402.71875
2519,189.0546875
2520,100.90625
2521,69.4921875
2522,31.140625
2523,191.7265625
2524,367.328125
2525,102.375
2526,199.046875
2527,314.15625
2528,153.4609375
2529,209.453125
2530,197.1796875
2531,296.515625
2532,83.09375
2533,157.8984375
2534,191.515625
2535,269.765625
2536,165.515625
2537,105.203125
2538,209.96875
2539,150.8046875
2540,242.3671875
2541,331.671875
2542,132.6171875
2543,80.8671875
2544,196.421875
2545,147.1171875
2546,433.109375
2547,45.5859375
2548,120.9296875
2549,345.0234375
2550,194.1015625
2551,180.8515625
2552,176.734375
2553,453.9453125
2554,84.375
2555,147.1015625
2556,287.4921875
2557,151.3359375
2558,173.28125
2559,75.75
2560,144.2109375
2561,100.21875
2562,193.5625
2563,77.6171875
2564,58.9609375
2565,273.265625
2566,180.6171875
2567,189.84375
2568,91.25
2569,111.5703125
2570,437.328125
2571,68.5234375
2572,212.8671875
2573,168.3671875
2574,146.015625
2575,157.8125
2576,210.984375
2577,83.625
2578,113.7578125
2579,148.0546875
2580,124.46875
2581,109.0078125
2582,162.34375
2583,176.734375
2584,79.8671875
2585,37.4375
2586,107.921875
2587,143.4453125
2588,200.9609375
2589,112.7734375
2590,118.8984375
2591,226.15625
2592,34.375
2593,118.8046875
2594,165.8046875
2595,156.796875
2596,201.1796875
2597,155.453125
2598,98.3984375
2599,192.375
2600,449.890625
2601,63.8515625
2602,89.9609375
2603,85.4921875
2604,277.640625
2605,40.8125
2606,103.640625
2607,274.6953125
2608,273.90625
2609,71.578125
2610,154.7109375
2611,198.6875
2612,108.6015625
2613,158.328125
2614,94.46875
2615,83.578125
2616,237.7890625
2617,212.453125
2618,144.8125
2619,98.3203125
2620,75.46875
2621,152.109375
2622,109.3359375
2623,152.5859375
2624,271.9765625
2625,344.7109375
2626,97.6171875
2627,96.8515625
2628,102.5078125
2629,119.359375
2630,237.078125
2631,83.2109375
2632,67.890625
2633,168.9140625
2634,186.2421875
2635,210.21875
2636,269.7109375
2637,70.4140625
2638,182.625
2639,214.875
2640,288.0234375
2641,193.2265625
2642,178.1484375
2643,246.125
2644,107.7421875
2645,105.71875
2646,118.8828125
2647,103.0703125
2648,114.5859375
2649,45.890625
2650,106.1015625
2651,151.1484375
2652,89.984375
2653,80.0703125
2654,352.9609375
2655,194.2421875
2656,91.7421875
2657,27.0
2658,117.40625
2659,79.8984375
2660,199.3359375
2661,60.125
2662,91.9296875
2663,111.1953125
2664,121.3203125
2665,202.6171875
2666,180.8203125
2667,243.625
2668,191.515625
2669,112.5703125
2670,121.3125
2671,100.6328125
2672,92.5546875
2673,146.140625
2674,192.0703125
2675,358.0546875
2676,108.5234375
2677,193.6484375
2678,239.7734375
2679,360.3125
2680,134.78125
2681,138.59375
2682,117.9296875
2683,129.515625
2684,256.671875
2685,128.25
2686,185.4140625
2687,189.2890625
2688,278.6875
2689,71.8671875
2690,112.2421875
2691,99.09375
2692,115.3203125
2693,63.2578125
2694,89.28125
2695,69.875
2696,156.484375
2697,266.8359375
2698,80.9609375
2699,315.765625
2700,156.0390625
2701,237.859375
2702,90.5546875
2703,120.4453125
2704,312.59375
2705,101.9921875
2706,125.390625
2707,191.390625
2708,119.84375
2709,286.515625
2710,289.0390625
2711,66.796875
2712,74.5234375
2713,19.5
2714,138.421875
2715,133.3515625
2716,109.8671875
2717,173.0703125
2718,79.09375
2719,119.046875
2720,87.515625
2721,100.7734375
2722,87.15625
2723,162.171875
2724,103.0625
2725,151.703125
2726,162.5078125
2727,81.6171875
2728,147.5625
2729,186.140625
2730,42.5078125
2731,140.90625
2732,96.3671875
2733,353.2734375
2734,106.3828125
2735,202.6875
2736,108.7578125
2737,104.5625
2738,94.875
2739,280.8671875
2740,113.03125
2741,165.171875
2742,70.7421875
2743,206.28125
2744,21.28125
2745,212.6484375
2746,86.046875
2747,120.859375
2748,84.7890625
2749,120.25
2750,309.765625
2751,156.140625
2752,94.65625
2753,199.8984375
2754,156.8046875
2755,233.8046875
2756,112.8359375
2757,121.0
2758,68.8046875
2759,246.1171875
2760,184.125
2761,251.28125
2762,688.1484375
2763,61.6484375
2764,408.375
2765,116.15625
2766,267.234375
2767,215.671875
2768,33.65625
2769,119.3984375
2770,141.875
2771,163.0546875
2772,106.0
2773,72.3203125
2774,264.015625
2775,64.15625
2776,107.1171875
2777,117.34375
2778,199.4765625
2779,106.8203125
2780,119.359375
2781,158.796875
2782,291.6171875
2783,96.6875
2784,479.171875
2785,57.8125
2786,249.25
2787,343.2421875
2788,109.359375
2789,-9.703125
2790,88.8046875
2791,232.546875
2792,80.5234375
2793,71.359375
2794,159.3125
2795,199.6484375
2796,80.15625
2797,64.8984375
2798,185.375
2799,8.7734375
2800,125.6328125
2801,72.84375
2802,190.421875
2803,145.0234375
2804,14.2265625
2805,78.890625
2806,286.1640625
2807,197.6875
2808,80.84375
2809,67.8984375
2810,142.7421875
2811,195.8828125
2812,110.7109375
2813,104.84375
2814,157.4921875
2815,179.4296875
2816,91.7265625
2817,80.25
2818,200.5
2819,120.7890625
2820,273.8671875
2821,257.609375
2822,178.875
2823,172.5859375
2824,55.9921875
2825,80.34375
2826,81.75
2827,320.515625
2828,190.796875
2829,64.03125
2830,75.8515625
2831,166.265625
2832,80.1796875
2833,228.6328125
2834,187.96875
2835,177.640625
2836,192.0703125
2837,75.6015625
2838,245.796875
2839,68.859375
2840,2.796875
2841,49.8125
2842,168.1796875
2843,268.90625
2844,111.3125
2845,272.5390625
2846,137.9296875
2847,122.546875
2848,110.2578125
2849,132.296875
2850,126.90625
2851,122.21875
2852,117.0
2853,138.8828125
2854,106.0703125
2855,179.6171875
2856,103.3359375
2857,193.9375
2858,223.3359375
2859,94.6015625
2860,71.3125
2861,85.25
2862,154.828125
2863,123.1953125
2864,103.4765625
2865,122.25
2866,183.6015625
2867,254.703125
2868,173.265625
2869,350.828125
2870,151.671875
2871,201.5078125
2872,191.21875
2873,185.7265625
2874,146.1796875
2875,148.875
2876,116.5
2877,89.125
2878,155.75
2879,77.140625
2880,310.859375
2881,175.9296875
2882,124.90625
2883,124.8359375
2884,198.4609375
2885,359.6953125
2886,84.0859375
2887,195.734375
2888,200.8828125
2889,15.0625
2890,324.9375
2891,129.875
2892,283.71875
2893,194.984375
2894,111.5859375
2895,21.34375
2896,203.6953125
2897,95.515625
2898,137.0625
2899,324.6796875
2900,285.5859375
2901,105.5078125
2902,193.34375
2903,130.2109375
2904,266.5
2905,118.9765625
2906,150.7265625
2907,109.46875
2908,180.2421875
2909,115.1328125
2910,111.8671875
2911,112.5625
2912,100.7578125
2913,262.9765625
2914,77.390625
2915,232.8671875
2916,110.890625
2917,347.1875
2918,194.609375
2919,237.640625
2920,77.0078125
2921,118.59375
2922,143.4140625
2923,18.84375
2924,233.09375
